symbol,ts,side,entry,sl,tp,exit,outcome,bars_held,r_value,r_net,score,atr_pct
TONUSDT,1777708800000,long,1.3286,1.324886,1.337886,1.324886,sl,12,-1.0,-1.429,100,0.112
TONUSDT,1777723800000,long,1.3356,1.329154,1.351716,1.329154,sl,23,-1.0,-1.249,100,0.193
TONUSDT,1777749300000,long,1.3394,1.335293,1.349668,1.3419,time,60,0.609,0.217,100,0.123
TONUSDT,1777750200000,long,1.3423,1.337443,1.354443,1.3418,time,60,-0.103,-0.435,100,0.145
TONUSDT,1777751400000,long,1.342,1.337571,1.353071,1.3384,time,60,-0.813,-1.177,100,0.132
TONUSDT,1777751700000,long,1.3422,1.337682,1.353495,1.337682,sl,59,-1.0,-1.357,100,0.135
TONUSDT,1777759200000,long,1.3449,1.340382,1.356195,1.340382,sl,15,-1.0,-1.357,100,0.134
TONUSDT,1777759800000,long,1.3454,1.340525,1.357587,1.340525,sl,13,-1.0,-1.331,100,0.145
TONUSDT,1777829400000,long,1.3469,1.342721,1.357346,1.357346,tp,49,2.5,2.113,100,0.124
TONUSDT,1777839600000,long,1.3511,1.348243,1.358243,1.348243,sl,38,-1.0,-1.567,100,0.085
TONUSDT,1777839900000,long,1.3516,1.348636,1.359011,1.348636,sl,15,-1.0,-1.547,100,0.088
TONUSDT,1777840200000,long,1.3525,1.349268,1.36058,1.349268,sl,3,-1.0,-1.502,100,0.096
TONUSDT,1777840800000,long,1.3511,1.347171,1.360921,1.347171,sl,34,-1.0,-1.413,100,0.116
TONUSDT,1777841400000,long,1.3511,1.347118,1.361055,1.347118,sl,32,-1.0,-1.407,100,0.118
TONUSDT,1777841700000,long,1.3521,1.347564,1.363439,1.347564,sl,31,-1.0,-1.358,100,0.134
TONUSDT,1777842600000,long,1.3527,1.347682,1.365245,1.347682,sl,28,-1.0,-1.323,100,0.148
TONUSDT,1777844100000,long,1.3557,1.350325,1.369137,1.350325,sl,1,-1.0,-1.303,100,0.159
TONUSDT,1777859100000,long,1.3616,1.355493,1.376868,1.376868,tp,14,2.5,2.232,100,0.179
TONUSDT,1777859700000,long,1.3664,1.360043,1.382293,1.382293,tp,39,2.5,2.242,100,0.186
TONUSDT,1777860000000,long,1.3669,1.360275,1.383463,1.383463,tp,38,2.5,2.252,100,0.194
TONUSDT,1777861200000,long,1.3685,1.36175,1.385375,1.385375,tp,34,2.5,2.257,100,0.197
TONUSDT,1777907100000,long,1.4223,1.386568,1.51163,1.4446,time,60,0.624,0.576,100,1.005
TONUSDT,1777907400000,long,1.4241,1.385029,1.521779,1.4517,time,60,0.706,0.663,100,1.097
TONUSDT,1777922100000,long,1.4599,1.441489,1.505927,1.441489,sl,3,-1.0,-1.095,100,0.504
TONUSDT,1777926900000,long,1.465,1.446446,1.511384,1.511384,tp,5,2.5,2.405,100,0.507
TONUSDT,1777934400000,long,1.5712,1.516004,1.709191,1.709191,tp,26,2.5,2.466,100,1.405
TONUSDT,1777934700000,long,1.5974,1.541775,1.736462,1.736462,tp,25,2.5,2.466,100,1.393
TONUSDT,1777935000000,long,1.598,1.541839,1.738402,1.738402,tp,24,2.5,2.466,100,1.406
TONUSDT,1777935600000,long,1.6252,1.568111,1.767923,1.767923,tp,23,2.5,2.466,100,1.405
TONUSDT,1777936800000,long,1.6353,1.572121,1.793246,1.793246,tp,20,2.5,2.469,100,1.545
TONUSDT,1777941300000,long,1.6795,1.619089,1.830527,1.830527,tp,23,2.5,2.467,100,1.439
TONUSDT,1777941600000,long,1.6847,1.623825,1.836888,1.836888,tp,23,2.5,2.467,100,1.445
TONUSDT,1777941900000,long,1.7061,1.643868,1.86168,1.7116,time,60,0.088,0.055,100,1.459
TONUSDT,1777967700000,long,1.8095,1.753625,1.949187,1.8613,time,60,0.927,0.888,100,1.235
TONUSDT,1777968300000,long,1.8242,1.767325,1.966387,1.767325,sl,9,-1.0,-1.038,100,1.247
TONUSDT,1777977900000,long,1.8464,1.781757,2.008007,1.781757,sl,41,-1.0,-1.034,100,1.4
TONUSDT,1777978800000,long,1.8852,1.817057,2.055557,1.817057,sl,7,-1.0,-1.033,100,1.446
TONUSDT,1778008200000,long,1.8798,1.839943,1.979443,1.979443,tp,21,2.5,2.443,100,0.848
TONUSDT,1778012400000,long,1.9065,1.847,2.05525,2.05525,tp,56,2.5,2.462,100,1.248
TONUSDT,1778013300000,long,1.934,1.876839,2.076902,2.023,time,60,1.557,1.516,100,1.182
TONUSDT,1778013600000,long,1.9496,1.887029,2.106029,2.0615,time,60,1.788,1.751,100,1.284
TONUSDT,1778018700000,long,2.0039,1.929882,2.188945,1.929882,sl,25,-1.0,-1.032,100,1.477
TONUSDT,1778045400000,long,2.1794,2.095168,2.38998,2.095168,sl,4,-1.0,-1.031,100,1.546
TONUSDT,1778121900000,long,2.6539,2.512721,3.006846,2.7783,time,60,0.881,0.859,100,2.128
TONUSDT,1778127000000,long,2.7605,2.637679,3.067554,2.637679,sl,49,-1.0,-1.027,100,1.78
TONUSDT,1778127900000,long,2.802,2.694411,3.070973,2.694411,sl,45,-1.0,-1.031,100,1.536
TONUSDT,1778129700000,long,2.8164,2.694543,3.121043,2.694543,sl,39,-1.0,-1.028,100,1.731
TONUSDT,1778131500000,long,2.8717,2.7567,3.1592,2.7567,sl,7,-1.0,-1.03,100,1.602
TONUSDT,1778136900000,long,2.8759,2.760329,3.164829,2.760329,sl,5,-1.0,-1.03,100,1.607
TONUSDT,1778179800000,long,2.6691,2.550225,2.966287,2.7077,time,60,0.325,0.298,100,1.781
TONUSDT,1778198400000,long,2.7405,2.663125,2.933938,2.663125,sl,9,-1.0,-1.043,100,1.129
TONUSDT,1778304900000,long,2.6175,2.563964,2.751339,2.563964,sl,18,-1.0,-1.059,100,0.818
TONUSDT,1778459400000,long,2.4726,2.427314,2.585814,2.427314,sl,10,-1.0,-1.066,100,0.733
LINKUSDT,1776710400000,long,9.318,9.261929,9.458179,9.261929,sl,58,-1.0,-1.199,100,0.241
LINKUSDT,1776711300000,long,9.327,9.270929,9.467179,9.270929,sl,52,-1.0,-1.2,100,0.24
LINKUSDT,1776716400000,long,9.349,9.31025,9.445875,9.31025,sl,11,-1.0,-1.29,100,0.166
LINKUSDT,1776717900000,long,9.349,9.308821,9.449446,9.308821,sl,6,-1.0,-1.279,100,0.172
LINKUSDT,1776735000000,long,9.335,9.295179,9.434554,9.295179,sl,6,-1.0,-1.281,100,0.171
LINKUSDT,1776753000000,long,9.366,9.32975,9.456625,9.32975,sl,6,-1.0,-1.31,100,0.155
LINKUSDT,1776834900000,long,9.524,9.480071,9.633821,9.480071,sl,39,-1.0,-1.26,100,0.184
LINKUSDT,1776835500000,long,9.524,9.473643,9.649893,9.473643,sl,37,-1.0,-1.227,100,0.211
LINKUSDT,1776835800000,long,9.53,9.475536,9.666161,9.475536,sl,36,-1.0,-1.21,100,0.229
LINKUSDT,1776911100000,short,9.198,9.24425,9.082375,9.24425,sl,47,-1.0,-1.239,100,0.201
LINKUSDT,1776918000000,short,9.17,9.208929,9.072679,9.208929,sl,8,-1.0,-1.283,100,0.17
LINKUSDT,1776937500000,short,9.174,9.2115,9.08025,9.2115,sl,14,-1.0,-1.294,100,0.164
LINKUSDT,1776939000000,short,9.164,9.202929,9.066679,9.202929,sl,7,-1.0,-1.282,100,0.17
LINKUSDT,1776958200000,long,9.344,9.285786,9.489536,9.285786,sl,18,-1.0,-1.193,100,0.249
LINKUSDT,1777036200000,long,9.374,9.334893,9.471768,9.334893,sl,4,-1.0,-1.288,100,0.167
LINKUSDT,1777083000000,long,9.411,9.386893,9.471268,9.402,time,60,-0.373,-0.842,100,0.102
LINKUSDT,1777141200000,short,9.289,9.316857,9.219357,9.316857,sl,24,-1.0,-1.4,100,0.12
LINKUSDT,1777187700000,long,9.409,9.386321,9.465696,9.465696,tp,50,2.5,2.002,100,0.096
LINKUSDT,1777190100000,long,9.415,9.395536,9.463661,9.463661,tp,42,2.5,1.92,100,0.083
LINKUSDT,1777192200000,long,9.427,9.40575,9.480125,9.447,time,60,0.941,0.409,100,0.09
LINKUSDT,1777192500000,long,9.429,9.40525,9.488375,9.444,time,60,0.632,0.155,100,0.101
LINKUSDT,1777195200000,long,9.432,9.409321,9.488696,9.466,time,60,1.499,1.0,100,0.096
LINKUSDT,1777201500000,long,9.436,9.419214,9.477964,9.477964,tp,5,2.5,1.825,100,0.071
LINKUSDT,1777202400000,long,9.462,9.443071,9.509321,9.443071,sl,14,-1.0,-1.6,100,0.08
LINKUSDT,1777204800000,long,9.463,9.433357,9.537107,9.433357,sl,9,-1.0,-1.383,100,0.125
LINKUSDT,1777213500000,long,9.472,9.441107,9.549232,9.441107,sl,30,-1.0,-1.368,100,0.13
LINKUSDT,1777214400000,long,9.478,9.447286,9.554786,9.447286,sl,27,-1.0,-1.37,100,0.13
LINKUSDT,1777281600000,short,9.319,9.351321,9.238196,9.309,time,60,0.309,-0.037,100,0.139
LINKUSDT,1777302900000,short,9.2,9.2775,9.00625,9.211,time,60,-0.142,-0.284,100,0.337
LINKUSDT,1777377900000,short,9.189,9.226679,9.094804,9.226679,sl,9,-1.0,-1.293,100,0.164
LINKUSDT,1777468500000,short,9.261,9.311179,9.135554,9.135554,tp,23,2.5,2.279,100,0.217
LINKUSDT,1777523400000,short,9.047,9.083786,8.955036,9.083786,sl,13,-1.0,-1.295,100,0.163
LINKUSDT,1777526700000,short,9.036,9.071536,8.947161,9.071536,sl,2,-1.0,-1.305,100,0.157
LINKUSDT,1777588500000,short,9.091,9.111893,9.038768,9.111893,sl,11,-1.0,-1.522,100,0.092
LINKUSDT,1777589400000,short,9.083,9.105143,9.027643,9.105143,sl,8,-1.0,-1.492,100,0.098
LINKUSDT,1777590300000,short,9.083,9.105143,9.027643,9.105143,sl,5,-1.0,-1.492,100,0.098
LINKUSDT,1777675500000,short,9.083,9.110143,9.015143,9.110143,sl,29,-1.0,-1.402,100,0.12
LINKUSDT,1777679400000,short,9.084,9.105964,9.029089,9.105964,sl,12,-1.0,-1.496,100,0.097
LINKUSDT,1777779600000,short,9.082,9.09825,9.041375,9.09825,sl,9,-1.0,-1.671,100,0.072
LINKUSDT,1777783200000,short,9.089,9.10525,9.048375,9.10525,sl,28,-1.0,-1.671,100,0.072
LINKUSDT,1777866300000,long,9.337,9.283964,9.469589,9.283964,sl,32,-1.0,-1.211,100,0.227
LINKUSDT,1777890600000,long,9.426,9.256536,9.849661,9.453,time,60,0.159,0.093,100,0.719
LINKUSDT,1777952100000,long,9.509,9.455786,9.642036,9.558,time,60,0.921,0.706,100,0.224
LINKUSDT,1777956300000,long,9.534,9.496679,9.627304,9.496679,sl,19,-1.0,-1.307,100,0.157
LINKUSDT,1777960200000,long,9.551,9.500286,9.677786,9.500286,sl,6,-1.0,-1.226,100,0.212
LINKUSDT,1778013300000,long,9.778,9.728179,9.902554,9.817,time,60,0.783,0.547,100,0.204
LINKUSDT,1778018400000,long,9.83,9.766607,9.988482,9.766607,sl,7,-1.0,-1.186,100,0.258
LINKUSDT,1778021400000,long,9.799,9.726857,9.979357,9.852,time,60,0.735,0.572,100,0.294
LINKUSDT,1778066100000,long,10.207,10.139143,10.376643,10.139143,sl,11,-1.0,-1.181,100,0.266
LINKUSDT,1778135400000,long,10.011,9.956893,10.146268,9.956893,sl,47,-1.0,-1.222,100,0.216
LINKUSDT,1778135700000,long,10.025,9.97,10.1625,9.97,sl,45,-1.0,-1.219,100,0.219
LINKUSDT,1778136900000,long,10.054,9.999536,10.190161,9.999536,sl,30,-1.0,-1.222,100,0.217
LINKUSDT,1778299500000,long,10.597,10.531464,10.760839,10.531464,sl,4,-1.0,-1.194,100,0.247
LINKUSDT,1778400000000,long,10.43,10.388393,10.534018,10.534018,tp,18,2.5,2.199,100,0.16
LINKUSDT,1778401200000,long,10.463,10.412286,10.589786,10.412286,sl,36,-1.0,-1.248,100,0.194
LINKUSDT,1778401800000,long,10.484,10.434,10.609,10.434,sl,34,-1.0,-1.252,100,0.191
AVAXUSDT,1776719700000,long,9.369,9.297571,9.547571,9.297571,sl,22,-1.0,-1.157,100,0.305
AVAXUSDT,1776731400000,short,9.283,9.320679,9.188804,9.320679,sl,3,-1.0,-1.296,100,0.162
AVAXUSDT,1776737400000,short,9.28,9.323214,9.171964,9.323214,sl,34,-1.0,-1.258,100,0.186
AVAXUSDT,1776770400000,long,9.448,9.401393,9.564518,9.401393,sl,9,-1.0,-1.243,100,0.197
AVAXUSDT,1776911100000,short,9.283,9.334964,9.153089,9.334964,sl,31,-1.0,-1.214,100,0.224
AVAXUSDT,1776914400000,short,9.254,9.304714,9.127214,9.304714,sl,15,-1.0,-1.219,100,0.219
AVAXUSDT,1776916800000,short,9.261,9.307964,9.143589,9.307964,sl,7,-1.0,-1.237,100,0.203
AVAXUSDT,1777188000000,long,9.422,9.398607,9.480482,9.480482,tp,49,2.5,2.017,100,0.099
AVAXUSDT,1777189800000,long,9.426,9.405286,9.477786,9.405286,sl,6,-1.0,-1.546,100,0.088
AVAXUSDT,1777190100000,long,9.427,9.407179,9.476554,9.407179,sl,5,-1.0,-1.571,100,0.084
AVAXUSDT,1777192200000,long,9.44,9.416071,9.499821,9.499821,tp,35,2.5,2.027,100,0.101
AVAXUSDT,1777197900000,long,9.441,9.41975,9.494125,9.494125,tp,16,2.5,1.967,100,0.09
AVAXUSDT,1777277100000,short,9.235,9.270357,9.146607,9.239,time,60,-0.113,-0.427,100,0.153
AVAXUSDT,1777469400000,short,9.185,9.236071,9.057321,9.236071,sl,13,-1.0,-1.216,100,0.222
AVAXUSDT,1777475100000,short,9.154,9.209179,9.016054,9.016054,tp,36,2.5,2.301,100,0.241
AVAXUSDT,1777475400000,short,9.128,9.187286,8.979786,9.187286,sl,34,-1.0,-1.185,100,0.26
AVAXUSDT,1777476600000,short,9.158,9.217286,9.009786,9.009786,tp,31,2.5,2.315,100,0.259
AVAXUSDT,1777526700000,short,9.066,9.109214,8.957964,9.109214,sl,2,-1.0,-1.252,100,0.191
AVAXUSDT,1777615500000,short,9.113,9.132821,9.063446,9.063446,tp,9,2.5,1.948,100,0.087
AVAXUSDT,1777617000000,short,9.104,9.122214,9.058464,9.122214,sl,21,-1.0,-1.6,100,0.08
AVAXUSDT,1777617900000,short,9.084,9.109179,9.021054,9.109179,sl,17,-1.0,-1.433,100,0.111
AVAXUSDT,1777620900000,short,9.085,9.121786,8.993036,9.121786,sl,8,-1.0,-1.296,100,0.162
AVAXUSDT,1777671600000,short,9.099,9.131679,9.017304,9.103,time,60,-0.122,-0.457,100,0.144
AVAXUSDT,1777680000000,short,9.082,9.105571,9.023071,9.105571,sl,18,-1.0,-1.462,100,0.104
AVAXUSDT,1777780800000,short,9.027,9.052714,8.962714,9.052714,sl,33,-1.0,-1.421,100,0.114
AVAXUSDT,1777782300000,short,9.025,9.046429,8.971429,9.046429,sl,28,-1.0,-1.505,100,0.095
AVAXUSDT,1777856400000,short,9.029,9.089,8.879,9.089,sl,6,-1.0,-1.181,100,0.266
AVAXUSDT,1777867200000,long,9.316,9.25725,9.462875,9.25725,sl,17,-1.0,-1.19,100,0.252
AVAXUSDT,1777867500000,long,9.317,9.259679,9.460304,9.259679,sl,15,-1.0,-1.195,100,0.246
AVAXUSDT,1777868100000,long,9.362,9.300214,9.516464,9.300214,sl,11,-1.0,-1.182,100,0.264
AVAXUSDT,1777888800000,short,9.169,9.265964,8.926589,9.265964,sl,59,-1.0,-1.113,100,0.423
AVAXUSDT,1777917000000,long,9.263,9.204071,9.410321,9.204071,sl,21,-1.0,-1.189,100,0.254
AVAXUSDT,1777947600000,long,9.279,9.233464,9.392839,9.354,time,60,1.647,1.403,100,0.196
AVAXUSDT,1777951200000,long,9.28,9.233393,9.396518,9.345,time,60,1.395,1.156,100,0.201
AVAXUSDT,1777952100000,long,9.294,9.248643,9.407393,9.328,time,60,0.75,0.504,100,0.195
AVAXUSDT,1777959300000,long,9.297,9.261286,9.386286,9.386286,tp,55,2.5,2.188,100,0.154
AVAXUSDT,1777959900000,long,9.28,9.240179,9.379554,9.379554,tp,53,2.5,2.22,100,0.172
AVAXUSDT,1777960200000,long,9.292,9.250571,9.395571,9.395571,tp,55,2.5,2.231,100,0.178
AVAXUSDT,1777961400000,long,9.292,9.25575,9.382625,9.382625,tp,48,2.5,2.192,100,0.156
AVAXUSDT,1777963500000,long,9.302,9.271286,9.378786,9.378786,tp,41,2.5,2.137,100,0.132
AVAXUSDT,1777963800000,long,9.308,9.278893,9.380768,9.380768,tp,40,2.5,2.116,100,0.125
AVAXUSDT,1777968600000,long,9.347,9.310929,9.437179,9.437179,tp,57,2.5,2.189,100,0.154
AVAXUSDT,1778018400000,long,9.472,9.4145,9.61575,9.4145,sl,6,-1.0,-1.198,100,0.243
AVAXUSDT,1778019900000,long,9.449,9.400607,9.569982,9.400607,sl,2,-1.0,-1.234,100,0.205
AVAXUSDT,1778037600000,long,9.519,9.468286,9.645786,9.601,time,60,1.617,1.392,100,0.213
AVAXUSDT,1778037900000,long,9.539,9.484714,9.674714,9.484714,sl,26,-1.0,-1.211,100,0.228
AVAXUSDT,1778064600000,long,9.737,9.679857,9.879857,9.679857,sl,27,-1.0,-1.204,100,0.235
AVAXUSDT,1778131500000,long,9.586,9.534036,9.715911,9.534036,sl,9,-1.0,-1.221,100,0.217
AVAXUSDT,1778136900000,long,9.659,9.602214,9.800964,9.602214,sl,29,-1.0,-1.204,100,0.235
AVAXUSDT,1778137800000,long,9.672,9.611821,9.822446,9.611821,sl,26,-1.0,-1.193,100,0.249
AVAXUSDT,1778140500000,long,9.681,9.629929,9.808679,9.629929,sl,13,-1.0,-1.227,100,0.211
AVAXUSDT,1778260500000,long,9.763,9.7055,9.90675,9.90675,tp,15,2.5,2.296,100,0.236
AVAXUSDT,1778261100000,long,9.771,9.711357,9.920107,9.920107,tp,13,2.5,2.303,100,0.244
AVAXUSDT,1778261400000,long,9.843,9.772821,10.018446,9.939,time,60,1.368,1.2,100,0.285
AVAXUSDT,1778263200000,long,9.825,9.739107,10.039732,9.915,time,60,1.048,0.911,100,0.35
AVAXUSDT,1778299500000,long,10.024,9.970786,10.157036,9.970786,sl,7,-1.0,-1.226,100,0.212
AVAXUSDT,1778355300000,long,9.969,9.935607,10.052482,9.935607,sl,47,-1.0,-1.358,100,0.134
AVAXUSDT,1778355600000,long,9.974,9.940786,10.057036,9.940786,sl,10,-1.0,-1.36,100,0.133
AVAXUSDT,1778356500000,long,9.986,9.953143,10.068143,9.953143,sl,5,-1.0,-1.365,100,0.132
AVAXUSDT,1778400000000,long,9.955,9.887321,10.124196,10.005,time,60,0.739,0.562,100,0.272
AVAXUSDT,1778427900000,long,10.143,10.063357,10.342107,10.342107,tp,20,2.5,2.347,100,0.314
AVAXUSDT,1778433300000,long,10.29,10.187321,10.546696,10.187321,sl,41,-1.0,-1.12,100,0.399
AVAXUSDT,1778435400000,long,10.347,10.245393,10.601018,10.245393,sl,32,-1.0,-1.122,100,0.393
AVAXUSDT,1778440200000,long,10.41,10.32625,10.619375,10.32625,sl,13,-1.0,-1.149,100,0.322
AVAXUSDT,1778440500000,long,10.431,10.346,10.6435,10.346,sl,12,-1.0,-1.147,100,0.326
AVAXUSDT,1778441400000,long,10.476,10.386893,10.698768,10.386893,sl,8,-1.0,-1.141,100,0.34
AVAXUSDT,1778442300000,long,10.462,10.376464,10.675839,10.376464,sl,6,-1.0,-1.147,100,0.327
